"","Data","kty_mv","brs_mv","cog_mv","kgh_mv","stp_mv","odl_mv","fer_mv","mnc_mv","kmp_mv","suw_mv","plx_mv","cie_mv","erg_mv","zap_mv","pce_mv","rdl_mv","obl_mv","att_mv","krc_mv","zwc_mv","vrg_mv","dbc_mv","fte_mv","ksw_mv","lbw_mv","snk_mv","amc_mv","pps_mv","wwl_mv","gcn_mv","snw_mv","prt_mv","lpp_mv","gob_mv","rdn_mv","car_mv","ccc_mv","amb_mv","mil_mv","mbk_mv","spl_mv","ing_mv","bhw_mv","imp_mv","ats_mv","peo_mv","bos_mv","mci_mv","gtn_mv","pko_mv","cpa_mv","inc_mv","bst_mv","gki_mv","mwt_mv","kri_mv","prf_mv","pgm_mv","kci_mv","ago_mv","mza_mv","atg_mv","eur_mv","eat_mv","slz_mv","sfs_mv","act_mv","abe_mv","etl_mv","oex_mv","kom_mv","opn_mv","rbw_mv","asb_mv","lrq_mv","mcp_mv","neu_mv","swd_mv","bio_mv","emc_mv","crm_mv","phr_mv","mab_mv","slv_mv","snt_mv","vox_mv","mdg_mv","bml_mv","bra_mv","ene_mv","mrc_mv","awm_mv","adv_mv","mph_mv","bkm_mv","pkn_mv","kgn_mv","bdz_mv","pep_mv","lts_mv","pgn_mv","cez_mv","mol_mv","ena_mv","pge_mv","sen_mv","tpe_mv","zep_mv","irl_mv","trr_mv","unt_mv","eng_mv","pen_mv","mls_mv","efk_mv","stx_mv","rlp_mv","apt_mv","nvt_mv","tim_mv","hdr_mv","stf_mv","fsg_mv","pue_mv","ipl_mv","dga_mv","rwl_mv","dpl_mv","mgt_mv","len_mv","fmf_mv","arr_mv","wlt_mv","msw_mv","rfk_mv","msz_mv","prm_mv","bdx_mv","rmk_mv","ech_mv","elb_mv","ltx_mv","mdi_mv","bbd_mv","shd_mv","pxm_mv","rpc_mv","msp_mv","enp_mv","pnd_mv","wik_mv","ulm_mv","cdr_mv","sgn_mv","acp_mv","opl_mv","cmr_mv","elz_mv","net_mv","was_mv","tlx_mv","sme_mv","bcm_mv","cmp_mv","lsi_mv","ntt_mv","prd_mv","cig_mv","u2k_mv","abs_mv","cps_mv"
"915",2011-04-01,674.17,2440.1,219.23,22851.76,1764.91,45.155,387.29,517.29,35.111,71.03,94.905,1103.62,46.406,1428.2,787.12,219.75,343.09,1337.27,52.885,3546,234.26,544.74,204.65,1126.8,136.56,230.49,268.67,56.284,NA,136.2,39.09,77.288,3250.56,500.4,202.04,1122.76,1945.04,131.89,6761.37,13509.83,12879.12,10028.14,7701.45,73.5,60.06,27740.15,1203.43,527.09,9975.06,45368.34,42.28,95.66,43.29,66.492,57.668,125.01,28.724,120.43,38.21,1018.08,21.16,129.72,3500.5,1438.99,76.3,74.15,223.91,410.99,26.417,51.454,68.688,181.03,80.412,99.79,71.589,8.5533,291.1,81.37,914.57,108.78,367.99,169.82,87.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18897.36,1010.65,98.893,576.33,5332.03,17935.45,39732.12,29216.99,7868.07,31224.77,716.1,8896.75,NA,NA,NA,NA,NA,NA,NA,17.221,245.18,31.996,499.2,36.957,186.09,46.496,389.5,37.086,136.47,352.97,26.62,299.84,65.393,66.823,30.275,1029.55,52.924,210.94,883.39,736.66,385.45,80.722,1310.3,151.5,485.17,493.17,184.15,129.82,219.69,282.77,1781.33,54.867,65.139,24.024,688.48,201.67,293.83,773.05,263.76,2453.47,16126.9,702.91,39.499,1457.36,302.51,21.545,23.07,8.7017,364.69,17.138,41.767,17.999,448.44,8.0172,232.76,3884.55
"916",2011-04-04,673.12,2440.1,227.69,23098.81,1778.09,44.027,377.48,513.35,36.107,71.28,94.905,1131.83,44.737,1440.74,789.1,220.18,340.97,1382.45,NA,3590.25,235.37,535.96,204.65,1152.41,136.56,229.79,267.06,63.5,541.36,140.48,39.59,75.404,3307.08,500.4,199.07,1135.25,1940.06,132.63,6819.47,13447.32,12811.05,9966.45,7791.45,72.48,58.8,27740.15,1205.07,525.9,9872.94,45561.13,41.79,94.67,43.99,64.971,57.793,125.01,28.54,119.39,38.21,1011.55,20.9,131.26,3498.25,1476.86,76.13,75.94,227.32,400.37,26.247,51.175,68.08,179.16,82.144,96.77,72.444,8.6481,290.74,81.37,914.57,107.78,364.24,165.6,84.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19015.27,1010.65,100.28,599.63,5450.52,17982.79,39704.91,29099.03,7375.86,31334.46,704.03,8882.58,NA,NA,NA,NA,NA,NA,NA,17.322,243.22,31.928,500.91,36.444,182.64,47.164,393.96,37.502,136.47,349.96,26.779,299.84,65.393,65.588,31.351,1037.48,51.925,214.58,877.5,794.7,399.73,84.797,1306.47,153,486.16,496.01,183.05,133.79,224.92,283.98,1786.4,53.526,63.878,23.854,693.09,218.47,294.52,779.56,271.48,2414.64,15991.75,693.32,39.353,1460.12,331.24,21.78,23.07,8.651,367.73,17.512,41.767,19.759,462.99,8.2301,233.69,3901.65
"917",2011-04-05,667.34,2440.1,234.02,23160.57,1785.01,45.969,373.79,505,36.154,70.48,93.423,1155.94,55.607,1457.02,792.4,219.98,344.35,1403.41,52.182,3623.48,237.6,535.96,204.65,1141.44,133.29,228.19,268.2,62.778,536.76,139.54,39.59,75.539,3329.07,500.4,196.38,NA,1945.04,131.61,6912.4,13330.11,12538.72,9871.08,7686.45,72.48,63.42,27787.71,NA,525.3,9968.26,45764.08,41.55,95.66,NA,63.832,55.842,124.65,NA,116.28,37.85,1015,20.9,132.85,3554.33,1495.79,75.78,75.94,227.32,398.07,26.417,51.173,67.17,177.51,80.412,102.82,75.016,8.6481,288.61,79.54,931.57,108.42,389.35,NA,82.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19032.11,1012.9,103.39,599.83,5496.74,17982.79,39977.05,29390,7286.36,31211.05,708.05,8797.58,NA,NA,NA,NA,NA,NA,NA,17.268,241.26,31.996,500.65,37.38,180.84,47.336,387.96,37.747,134.41,343.83,26.541,294.7,65.1,62.731,32.076,1034.83,53.84,208.68,867.88,798,396.86,84.727,1303.9,154.05,508.79,494.75,183.05,135.12,224.92,283.98,1821.94,54.383,65.206,23.686,706.25,218.47,295.22,790.74,281.94,2414.64,15964.73,699.95,40.53,1468.4,336.04,21.714,23.07,8.651,367.96,18.135,41.767,19.39,457.8,8.2301,232.76,4006.7
"918",2011-04-06,667.34,2429,248.28,23654.66,1800.08,44.998,373.06,507.2,35.68,70.61,91.251,1183.74,58.947,1525.93,845.23,218.24,342.38,1429.42,52.603,3656.65,232.03,535.08,204.48,1126.8,135.74,228.02,266.38,62.778,537.94,141.32,44.1,74.331,3347.92,497.32,192.61,1178.21,1974.97,130.13,6970.49,13498.12,12714.59,10073,7663.96,71.96,57.96,28199.84,1236.18,520.5,10213.38,46372.91,43.01,94.02,52.65,63.832,57.049,123.94,28.724,120.43,38.21,1030.38,20.99,125.03,3615.12,1501.47,75.43,75.79,229.69,398.07,25.722,51.175,68.08,178.8,81.031,103.73,75.016,8.6481,285.59,79.54,931.57,106.71,409.26,NA,84.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19368.97,1024.67,106.7,599.63,5758.61,18124.77,39405.57,30349.49,7122.28,31457.88,704.03,8825.91,NA,NA,NA,NA,NA,NA,NA,17.492,243.22,31.928,502.12,37.053,179.86,46.05,387.96,38.484,132.86,346.57,27.094,289.58,68.287,65.588,32.076,1003.16,54.804,208.68,859.83,799.32,399.73,81.4,1298.77,154.05,521.59,486.84,182.81,135.12,224.92,287.59,1796.97,54.21,64.702,23.348,710.55,201.67,306.13,775.83,277.54,2460.31,16622.4,710.26,40.53,1460.12,335.22,21.849,21.96,8.651,361.18,18.135,42.166,19.393,450.59,8.2095,234.61,4116.64
"919",2011-04-07,672.59,2417.92,246.18,23975.82,1793.16,44.998,370.6,509.39,35.893,70.61,89.915,1193.95,56.852,1566.02,870.31,219.53,343.64,1460.15,51.9,3651.11,227.56,531.57,202.82,1126.8,137.37,229.79,265.88,61.335,540.29,136.31,42.1,73.928,3255.27,494.23,189.37,1165.04,1961.66,130.42,6982.1,13513.74,12794.04,9938.39,7708.96,71.45,57.54,28263.25,1227.99,513.32,10410.84,46433.8,42.53,92.7,NA,63.832,58.261,123.22,28.386,119.39,37.85,1036.93,21.3,124.51,3703.72,1562.06,76.65,75.19,229.7,390.36,26.056,51.294,68.229,180.45,83.501,105.55,75.016,8.6481,285.07,78.31,931.57,106.49,426.29,NA,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19032.11,1024.67,105.65,601.36,5681.59,18124.77,38480.28,30200.06,7252.8,31526.46,683.92,8939.26,NA,NA,NA,NA,NA,NA,NA,16.965,245.18,32.126,499.65,38.305,179.72,46.496,379.5,38.814,134.06,339.78,26.541,294.7,66.546,65.588,32.312,1024.28,53.265,213.21,844.91,813.82,402.58,82.42,1397.39,153,511.74,486.53,183.93,133.79,224.92,282.77,1822.34,54.561,64.382,23.348,736.65,201.67,309.66,777.7,270.89,2462.6,16126.9,721.31,40.53,1460.12,328.85,21.545,21.03,8.651,373.34,18.231,41.767,19.319,444.02,8.652,233.33,4123.96
"920",2011-04-08,677.84,2406.83,247.76,23914.07,1779.35,44.512,364.22,509.39,35.81,70.61,87.682,1193.55,52.257,1553.49,891.45,219.98,337.46,1442.81,52.603,3706.44,226.45,531.57,199.51,1106.32,134.92,229.61,265.65,62.057,541.23,134.22,43.1,74.195,3297.67,488.05,192.34,1169.89,1960.01,130.42,6807.84,13404.36,12822.4,10073,7611.47,72.48,58.8,27676.74,1206.71,521.1,10124.87,46301.88,42.53,92.04,50.31,67.25,59.777,122.96,28.724,120.43,37.12,1015,21.19,123.98,3654.37,1548.81,81.9,74.89,228.51,391.44,26.176,51.009,68.308,179.87,81.525,103.13,74.81,9.3217,289.5,77.09,931.57,106.14,445.92,NA,79.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200.54,1034.19,107.34,609,5717.13,17888.14,38344.23,30042.77,7271.44,31882.99,683.92,8967.58,NA,NA,NA,NA,NA,NA,NA,17.606,254.99,32.059,497.46,37.238,184.57,47.518,378.7,36.652,136.21,347.13,26.383,297.78,67.71,65.588,32.312,1019,53.499,213.21,863.76,816.47,399.73,82.184,1379.46,153.9,501.9,485.27,184.15,133.79,224.92,280.37,1842.65,54.904,63.878,23.003,730.29,218.47,307.9,775.83,268.63,2398.65,15946.71,696.27,39.937,1460.12,328.85,21.714,21.322,8.589,376.14,18.231,41.362,19.319,417.45,8.39,233.69,3977.39
"921",2011-04-11,677.84,2395.73,247.76,23864.66,1788.77,44.348,370.11,505,34.887,70.61,87.048,1178.02,51.002,1553.49,898.06,218.88,341.68,1438.47,52.322,3828.15,229.8,540.34,201.71,1119.48,133.29,228.02,264.29,62.778,541.36,134.22,42.1,73.928,3297.67,484.96,192.34,1171.27,1955.03,128.37,6819.47,13435.61,12765.67,10089.83,7798.94,71.45,58.38,27502.39,1236.18,518.71,10131.68,46169.96,42.28,94.02,52.65,66.492,59.908,122.96,28.575,120.43,36.76,986.17,20.96,125.54,3644.28,1538.4,85.75,74.3,228.51,384.2,26.038,51.009,67.7,180.45,82.764,104.62,74.81,9.3217,289.5,73.42,931.57,102.42,445.92,166.8,73.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19503.7,1039.24,108.19,601.54,5723.04,17556.88,39133.44,30003.46,7271.44,32088.69,683.92,8953.41,NA,NA,NA,NA,NA,NA,NA,17.1,264.79,32.059,483.98,36.456,185.95,47.535,383.18,36.912,128.58,340.06,26.462,292.13,66.546,65.588,31.955,1019,53.84,210.94,853.94,811.19,396.86,83.029,1347.44,150,509.77,477.36,185.63,132.47,224.92,282.77,1847.73,54.867,64.382,22.495,728.24,201.67,309.3,775.83,262.21,2416.92,16018.78,697.39,40.083,1451.58,324.86,21.815,21.82,8.589,373.8,18.135,41.767,19.172,423.78,8.595,234.99,3977.39
"922",2011-04-12,680.99,2384.64,245.64,23370.55,1780.61,44.834,364.71,505,34.458,70.9,89.154,1156.75,50.587,1523.42,896.74,218.66,336.06,1434.85,51.769,3811.54,227.56,540.34,202.82,1112.16,133.29,228.73,262.53,64.943,541.47,133.17,41.1,74.598,3260.77,484.96,180.48,1169.21,1958.35,128.07,6749.76,13361.37,12805.39,9949.62,7738.95,70.93,58.8,27343.86,NA,530.69,10111.24,46575.85,41.3,93.69,NA,68.39,57.707,124.12,28.879,120.43,36.39,1013.09,21.02,123.98,3571.39,1494.85,82.25,72.81,226.86,392.67,26.07,50.653,67.021,182.22,83.009,104.92,74.731,9.4168,287.9,75.25,876.78,102.07,432.64,NA,78.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19166.86,1031.39,109.55,601.54,5610.49,17651.53,39704.91,28949.61,7305,31677.28,675.87,8953.41,NA,NA,NA,NA,NA,NA,NA,17.322,264.79,31.338,477.64,35.663,185.26,46.967,384.88,35.345,130.71,333.46,25.987,291.88,66.262,67.901,31.472,1013.72,53.84,228.62,850.02,808.55,388.3,80.722,1370.49,150,498.95,474.2,185.55,133.79,219.69,279.16,1822.34,54.904,64.299,22.495,710.88,218.47,306.13,773.97,263.76,2423.77,15856.6,692.59,39.937,1470.9,328.85,21.798,21.988,8.4084,369.12,17.828,41.767,19.103,385.83,8.403,235.35,3896.76
"923",2011-04-13,690.46,1275.5,245.64,23839.95,1780.61,44.998,365.2,502.81,34.458,70.9,88.777,1172.29,48.917,1553.49,943.61,218.88,330.85,1434.5,51.769,3811.54,229.8,536.4,198.02,1112.16,135.74,227.13,262.62,66.386,541.47,127.95,41.1,77.288,3297.67,491.14,181.83,1163.65,1955.03,128.21,6912.4,13552.82,12794.03,10028.14,7798.94,70.93,57.96,27866.97,NA,528.29,10165.71,46981.74,41.55,91.06,52.65,68.016,57.668,120.1,29.386,120.43,37.48,995.4,21.56,125.03,3643.17,1492.95,83.83,72.96,228.51,386.51,26.524,50.654,67.17,184.8,82.025,NA,72.012,9.1317,282.91,75.25,931.57,99.93,421.67,164.99,77.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19368.97,1029.71,107.34,648.96,5681.59,17935.45,39378.36,28713.67,7379.58,31937.84,679.89,8981.75,NA,NA,NA,NA,NA,NA,NA,17.492,260.87,31.799,477.64,35.663,NA,47.504,386.42,34.756,131.15,336.76,26.145,293.93,67.417,70.064,31.594,1000.52,53.769,229.09,848.05,804.59,405.43,81.844,1396.11,150.3,508.79,483.68,184.88,133.79,230.15,271.94,1822.34,55.247,64.214,21.981,709.56,201.67,306.13,792.6,269.22,2421.48,16081.85,673.47,39.79,1476.42,312.9,21.714,22.097,8.5262,372.63,18.106,41.767,18.879,378.87,8.4411,236.45,4138.63
"924",2011-04-14,688.36,1275.5,239.84,23494.08,1793.16,44.027,365.45,508.96,35.064,70.53,90.181,1164.93,45.567,1549.73,933.05,221.06,330.29,1401.59,51.769,3811.54,229.8,539.46,185.67,1112.89,132.47,227.48,263.09,67.829,539.23,125.61,40.09,77.688,3266.26,484.96,174.83,1149.79,1964.99,128.5,6796.22,13478.58,12794.03,9871.08,7798.94,68.88,55.02,28025.49,1203.43,521.1,10043.15,46829.53,41.55,90.73,NA,66.877,57.761,119.75,29.386,120.43,36.76,991.93,21.05,120.33,3631.94,1499.58,83.83,73.7,226.27,399.6,26.752,50.133,67.1,191.75,84.86,NA,74.662,8.7432,279.71,75.25,931.57,101.78,404.07,NA,77.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200.54,1008.97,108.33,649.17,5675.65,17840.81,39051.77,28690.05,7364.67,31841.85,663.8,8939.26,NA,NA,NA,NA,NA,NA,NA,16.776,253.04,31.928,474.18,35.029,179.72,47.473,389.5,35.76,132,331.58,25.591,293.93,66.546,70.756,32.195,971.47,53.652,244.98,842.56,800.63,401.15,79.197,1394.84,140.94,498.95,485.27,185.41,131.15,224.92,273.15,1796.97,54.904,63.911,22.665,710.46,201.67,306.13,781.43,261.62,2419.2,15964.73,677.14,40.384,1459.87,300.12,21.747,22.251,8.4831,373.8,17.042,41.767,NA,359.26,NA,243.66,4001.81
"925",2011-04-15,688.36,1275.5,237.2,23926.42,1808.86,44.668,365.69,502.81,35.325,70.07,87.682,1132.23,52.672,1528.44,907.3,228.64,337.46,1398.71,51.629,3828.15,227.56,540.34,191.94,1098.26,131.65,232.97,262.58,82.982,539.12,127.95,40.09,76.482,3310.24,491.14,188.3,NA,1978.3,125.27,6621.96,13556.73,12828.06,9770.15,7798.94,69.9,54.6,27898.67,NA,518.71,10206.57,46931,41.79,91.06,NA,68.016,58.261,117.6,NA,120.43,36.76,999.63,20.96,124.51,3644.3,1521.35,80.15,74.89,227.91,394.21,26.942,50.851,65.891,192.81,86.215,102.82,74.378,8.7432,276.16,75.87,931.57,102,421.38,NA,76.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19267.9,1022.98,108.19,641.34,5686.32,17935.45,39596.05,29256.31,7383.3,31814.42,687.94,8882.58,NA,NA,NA,NA,NA,NA,NA,17.213,253.04,31.86,484.24,35.663,179.72,47.188,387.96,35.627,130.3,330.35,26.066,293.42,66.546,69.254,31.236,974.12,53.652,249.04,840.4,800.63,404.01,82.384,1394.84,137.4,508.79,485.89,184.88,127.17,224.92,271.94,1807.12,54.457,64.718,22.833,714.43,218.47,299.1,838.24,252.58,2428.34,15901.66,682.3,39.353,1465.38,315.28,21.798,22.778,8.3455,373.34,17.358,41.362,18.439,370.9,8.0366,242.93,3930.96
